game_id,players,team,min,fgm,fga,x3pm,x3pa,ftm,fta,reb,oreb,dreb,ast,stl,blk,to,pf,pts
i8dadcvtugiq,Katie Lou Samuelson,Phantom,17,3,5,2,3,1,2,3,1,2,5,1,0,1,0,10
i8dadcvtugiq,Kayla McBride,Laces,24,9,19,2,9,5,5,7,1,6,4,2,0,1,1,30
i8dadcvtugiq,Natisha Hiedeman,Laces,12,4,12,0,4,0,0,7,0,7,4,2,0,1,3,8
i8dadcvtugiq,Stefanie Dolson,Laces,18,2,5,0,2,2,2,8,2,6,1,1,0,2,4,8
i8dadcvtugiq,Betnijah Laney-Hamilton,Laces,18,10,17,0,1,2,2,3,0,3,2,1,0,1,2,23
i8dadcvtugiq,Kiki Jefferson,Laces,8,2,5,2,3,0,0,2,0,2,0,0,0,0,1,6
boyu8ar6k7zl,Skylar Diggins-Smith,Lunar Owls,23,10,19,0,1,1,3,5,3,2,5,0,0,3,6,22
boyu8ar6k7zl,Allisha Gray,Lunar Owls,25,6,17,1,8,3,3,4,0,4,0,1,1,3,2,19
boyu8ar6k7zl,Napheesa Collier,Lunar Owls,22,6,14,2,5,1,1,10,2,8,4,3,5,2,5,16
boyu8ar6k7zl,Shakira Austin,Lunar Owls,6,1,3,0,0,1,1,2,2,0,0,1,0,2,1,4
boyu8ar6k7zl,Courtney Williams,Lunar Owls,7,1,4,0,0,0,0,0,0,0,1,0,1,0,1,2
boyu8ar6k7zl,Chelsea Gray,Rose,25,9,20,3,5,3,3,6,0,6,5,0,0,6,2,26
boyu8ar6k7zl,Angel Reese,Rose,23,10,19,0,1,1,2,21,8,13,2,1,1,4,6,22
boyu8ar6k7zl,Lexie Hull,Rose,18,3,10,0,2,1,2,4,1,3,1,2,0,2,3,8
boyu8ar6k7zl,Brittney Sykes,Rose,17,6,8,0,1,2,3,4,1,3,4,0,0,3,5,16
boyu8ar6k7zl,Kiki Jefferson,Rose,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vmem0ntfgge0,Breanna Stewart,Mist,19,7,15,1,3,2,2,13,1,12,2,1,0,1,2,18
vmem0ntfgge0,Jewell Loyd,Mist,17,6,10,0,2,0,0,1,1,0,5,0,0,1,2,12
vmem0ntfgge0,Rickea Jackson,Mist,11,2,9,0,2,0,0,1,1,0,1,1,0,3,1,4
vmem0ntfgge0,Courtney Vandersloot,Mist,15,7,11,2,3,3,4,5,0,5,2,0,1,2,2,21
vmem0ntfgge0,Aaliyah Edwards,Mist,11,3,6,0,0,0,0,10,1,9,2,0,0,3,4,6
vmem0ntfgge0,DiJonai Carrington,Mist,6,2,6,0,1,0,1,0,0,0,0,2,0,1,1,4
vmem0ntfgge0,Rhyne Howard,Vinyl,24,9,20,4,11,2,3,4,1,3,3,3,1,1,5,26
vmem0ntfgge0,Dearica Hamby,Vinyl,19,9,16,2,2,2,3,9,1,8,3,1,0,3,2,23
vmem0ntfgge0,Jordin Canada,Vinyl,14,5,8,0,0,0,1,3,0,3,5,1,0,3,2,10
vmem0ntfgge0,Rae Burrell,Vinyl,14,4,6,1,1,2,2,4,0,4,3,1,2,1,2,13
vmem0ntfgge0,Aliyah Boston,Vinyl,8,0,3,0,0,0,1,7,0,7,1,0,0,1,2,0
73tp1uzii8x2,Kayla McBride,Laces,19,6,13,0,5,4,4,7,1,6,2,0,0,3,0,18
73tp1uzii8x2,Natisha Hiedeman,Laces,17,4,11,1,3,1,1,3,0,3,3,0,0,3,6,11
73tp1uzii8x2,Stefanie Dolson,Laces,16,3,8,1,2,0,0,5,1,4,1,1,0,2,0,7
73tp1uzii8x2,Ariel Atkins,Laces,13,3,10,2,5,1,1,1,1,0,1,0,0,2,4,10
73tp1uzii8x2,Allisha Gray,Lunar Owls,17,9,15,2,7,3,3,6,0,6,3,3,0,1,2,26
73tp1uzii8x2,Skylar Diggins-Smith,Lunar Owls,18,9,17,3,6,3,3,2,1,1,5,2,0,1,2,25
73tp1uzii8x2,Napheesa Collier,Lunar Owls,12,5,9,1,4,3,3,9,4,5,2,2,0,0,1,16
73tp1uzii8x2,Courtney Williams,Lunar Owls,16,5,12,1,4,0,0,10,2,8,7,0,0,0,5,11
73tp1uzii8x2,Shakira Austin,Lunar Owls,13,5,7,0,0,0,1,2,1,1,0,1,1,3,7,10
lrsm6npgthbs,Rhyne Howard,Vinyl,25,10,24,7,13,1,1,4,1,3,1,3,0,2,4,28
lrsm6npgthbs,Dearica Hamby,Vinyl,18,6,13,0,2,4,5,6,1,5,1,2,0,2,5,19
lrsm6npgthbs,Jordin Canada,Vinyl,21,5,11,0,2,2,2,10,3,7,8,0,0,1,2,13
lrsm6npgthbs,Rae Burrell,Vinyl,11,3,8,0,2,2,2,1,0,1,1,1,0,0,1,10
lrsm6npgthbs,Aliyah Boston,Vinyl,11,1,3,0,1,0,0,2,0,2,0,0,0,0,2,2
lrsm6npgthbs,Sabrina Ionescu,Phantom,19,9,22,2,8,2,2,9,6,3,3,0,0,1,3,22
lrsm6npgthbs,Satou Sabally,Phantom,16,4,12,2,6,2,2,7,1,6,4,0,0,1,5,13
lrsm6npgthbs,Katie Lou Samuelson,Phantom,15,3,6,2,4,0,0,3,1,2,2,1,1,1,3,8
lrsm6npgthbs,Brittney Griner,Phantom,17,7,10,0,0,4,4,7,3,4,1,1,3,3,4,22
lrsm6npgthbs,Natasha Cloud,Phantom,17,6,14,1,5,1,1,8,3,5,4,0,0,3,1,14
m92ditkrpg6g,Satou Sabally,Phantom,11,7,14,3,5,0,2,2,0,2,1,0,1,0,1,17
m92ditkrpg6g,Sabrina Ionescu,Phantom,15,5,13,1,3,2,2,3,0,3,3,1,0,0,0,15
m92ditkrpg6g,Katie Lou Samuelson,Phantom,16,5,9,0,2,0,0,3,1,2,4,1,2,0,3,10
m92ditkrpg6g,Brittney Griner,Phantom,16,5,11,0,1,0,0,5,1,4,0,0,3,2,0,10
m92ditkrpg6g,Natasha Cloud,Phantom,18,3,7,1,3,0,1,6,0,6,5,1,0,1,3,7
m92ditkrpg6g,Chelsea Gray,Rose,19,10,21,5,8,1,1,9,4,5,7,0,0,2,2,26
m92ditkrpg6g,Angel Reese,Rose,22,8,16,1,4,3,3,14,2,12,5,1,0,0,2,23
m92ditkrpg6g,Lexie Hull,Rose,18,5,12,3,6,0,0,5,1,4,5,0,0,1,2,13
m92ditkrpg6g,Brittney Sykes,Rose,13,4,9,1,2,0,0,5,2,3,1,0,0,2,4,9
m92ditkrpg6g,Ariel Atkins,Rose,5,0,6,0,3,0,0,3,1,2,1,0,0,0,0,0
9lv36oskmne9,Kayla McBride,Laces,17,8,16,3,4,0,0,5,0,5,1,2,0,1,0,19
9lv36oskmne9,Natisha Hiedeman,Laces,17,5,15,2,7,0,0,6,0,6,2,1,2,0,4,12
9lv36oskmne9,Alyssa Thomas,Laces,15,5,12,0,0,0,0,8,4,4,5,0,0,1,1,10
9lv36oskmne9,Betnijah Laney-Hamilton,Laces,17,2,14,0,5,2,2,2,0,2,1,0,0,3,2,8
9lv36oskmne9,Stefanie Dolson,Laces,14,0,3,0,2,0,0,4,0,4,0,0,0,2,3,0
9lv36oskmne9,Breanna Stewart,Mist,20,8,20,0,5,3,3,12,1,11,4,1,0,1,1,21
9lv36oskmne9,Rickea Jackson,Mist,13,5,11,0,2,1,1,8,4,4,1,0,3,3,0,12
9lv36oskmne9,Jewell Loyd,Mist,14,3,8,1,2,1,1,4,0,4,2,0,0,2,0,9
9lv36oskmne9,DiJonai Carrington,Mist,12,5,6,1,2,1,1,7,1,6,2,1,0,2,4,13
9lv36oskmne9,Courtney Vandersloot,Mist,13,4,11,0,2,0,1,3,0,3,4,0,0,1,0,8
9lv36oskmne9,Aaliyah Edwards,Mist,7,1,1,0,0,0,0,6,0,6,1,1,0,0,1,2
wmma46sohv96,Rhyne Howard,Vinyl,22,9,21,2,8,2,2,6,2,4,2,0,3,3,4,24
wmma46sohv96,Dearica Hamby,Vinyl,21,6,11,3,3,1,1,6,2,4,3,1,0,1,3,17
wmma46sohv96,Jordin Canada,Vinyl,18,4,15,0,5,1,1,6,1,5,6,1,0,0,2,10
wmma46sohv96,Rae Burrell,Vinyl,9,3,6,1,2,0,0,2,1,1,1,1,1,0,2,7
wmma46sohv96,Aliyah Boston,Vinyl,12,2,3,0,0,1,2,10,1,9,1,0,1,4,2,6
wmma46sohv96,Alyssa Thomas,Laces,18,8,11,0,0,0,0,9,2,7,1,0,0,2,4,16
wmma46sohv96,Kayla McBride,Laces,19,5,18,2,8,0,0,3,0,3,2,1,0,1,1,12
wmma46sohv96,Tiffany Hayes,Laces,14,3,11,1,2,2,3,4,2,2,1,2,0,1,2,11
wmma46sohv96,Jackie Young,Laces,15,5,7,3,4,1,1,1,0,1,4,0,0,2,4,16
wmma46sohv96,Natisha Hiedeman,Laces,7,2,5,0,1,0,0,5,1,4,2,0,0,0,0,4
wmma46sohv96,Stefanie Dolson,Laces,10,2,4,0,2,0,0,4,0,4,1,0,0,2,1,4
hkj9hfyr4qo6,Breanna Stewart,Mist,17,8,14,0,2,3,3,8,0,8,9,3,0,1,1,21
hkj9hfyr4qo6,Rickea Jackson,Mist,14,7,12,2,5,2,3,6,0,6,1,2,0,0,5,20
hkj9hfyr4qo6,Jewell Loyd,Mist,18,7,10,3,5,1,1,2,1,1,2,0,0,4,1,18
hkj9hfyr4qo6,Courtney Vandersloot,Mist,9,5,8,3,5,0,0,2,0,2,2,0,0,2,3,13
hkj9hfyr4qo6,DiJonai Carrington,Mist,8,4,7,0,2,1,2,3,0,3,1,1,0,2,5,9
hkj9hfyr4qo6,Aaliyah Edwards,Mist,8,2,4,1,1,1,1,7,2,5,3,0,0,0,1,7
hkj9hfyr4qo6,Sabrina Ionescu,Phantom,19,5,17,3,9,4,4,8,1,7,4,0,0,3,3,20
hkj9hfyr4qo6,Katie Lou Samuelson,Phantom,13,3,5,1,2,1,1,2,0,2,2,3,0,2,4,8
hkj9hfyr4qo6,Satou Sabally,Phantom,11,2,7,0,1,0,2,3,0,3,2,0,1,0,3,4
hkj9hfyr4qo6,Brittney Griner,Phantom,14,11,14,2,2,0,0,3,1,2,0,1,0,4,2,24
hkj9hfyr4qo6,Natasha Cloud,Phantom,16,1,10,0,6,2,3,6,2,4,4,1,0,3,2,6
vi8xu7g2nnws,Skylar Diggins-Smith,Lunar Owls,17,11,16,1,2,2,2,3,2,1,5,0,0,1,3,27
vi8xu7g2nnws,Allisha Gray,Lunar Owls,21,6,15,1,4,2,2,3,0,3,6,1,1,0,2,17
vi8xu7g2nnws,Napheesa Collier,Lunar Owls,21,8,14,0,3,0,3,9,1,8,2,1,2,1,5,16
vi8xu7g2nnws,Courtney Williams,Lunar Owls,10,5,8,0,1,0,0,4,0,4,5,0,0,1,3,10
vi8xu7g2nnws,Shakira Austin,Lunar Owls,9,3,4,0,0,1,2,4,0,4,0,0,0,1,3,8
vi8xu7g2nnws,Dearica Hamby,Vinyl,21,13,18,2,4,2,6,11,4,7,3,1,0,2,2,31
vi8xu7g2nnws,Rhyne Howard,Vinyl,26,6,19,4,13,1,1,8,0,8,4,0,0,2,3,18
vi8xu7g2nnws,Jordin Canada,Vinyl,16,4,6,1,1,1,3,3,0,3,8,0,1,2,5,11
vi8xu7g2nnws,Aliyah Boston,Vinyl,7,3,4,0,0,1,1,3,0,3,0,0,0,0,3,8
vi8xu7g2nnws,Rae Burrell,Vinyl,9,2,7,0,2,0,0,1,0,1,2,1,0,2,1,4
l2hm8pzz4m66,Breanna Stewart,Mist,22,7,21,0,3,4,5,7,0,7,5,0,2,1,1,22
l2hm8pzz4m66,Courtney Vandersloot,Mist,21,7,14,2,4,1,1,5,2,3,3,2,1,0,1,18
l2hm8pzz4m66,Rickea Jackson,Mist,6,1,5,1,1,0,0,0,0,0,0,0,0,2,5,3
l2hm8pzz4m66,DiJonai Carrington,Mist,19,7,13,1,3,2,3,9,2,7,3,2,1,3,2,18
l2hm8pzz4m66,Aaliyah Edwards,Mist,16,3,4,0,0,2,5,10,2,8,2,1,2,3,2,10
l2hm8pzz4m66,Chelsea Gray,Rose,27,13,24,2,6,6,6,8,2,6,2,3,1,3,5,38
l2hm8pzz4m66,Angel Reese,Rose,18,4,10,0,1,0,2,13,3,10,0,0,1,3,4,8
l2hm8pzz4m66,Lexie Hull,Rose,13,1,9,0,4,0,0,3,1,2,0,0,0,1,4,2
l2hm8pzz4m66,Brittney Sykes,Rose,15,5,13,1,3,2,2,3,1,2,0,0,0,1,3,14
l2hm8pzz4m66,Ariel Atkins,Rose,10,0,2,0,2,0,0,3,0,3,2,1,0,3,4,0
